data_ref_safra,seller_id,uf,tot_orders_12m,tot_items_12m,tot_items_dist_12m,receita_12m,recencia,nao_revendeu_next_6m
2018-01-01,bb3dca718920a4d7ec3cc9ffb025108b,SP,2,3,2,108.0,319,1
2018-01-01,bb5bd94c8f59cc050072d2930c869cac,SP,12,12,8,1918.9800000000005,16,0
2018-01-01,bb7a14e229b1c95156719c3d9552eeee,RJ,8,8,4,2435.4,10,0
2018-01-01,bba3293d6f5d5af2f415e004e8b93ae3,SP,4,4,2,3189.0,76,0
2018-01-01,bba74270a87732727b5a3b4fd9ac1c39,MG,17,18,14,3628.819999999999,14,0
2018-01-01,bbad7e518d7af88a0897397ffdca1979,SP,30,35,9,2244.4200000000014,9,0
2018-01-01,bbaff50f3b708fda865918715276cd87,SP,8,8,5,204.1,39,0
2018-01-01,bbf9ad41dca6603e614efcdad7aab8c4,CE,6,6,1,3594.0,137,0
2018-01-01,bc2ac6b95e1accce9858528ee566c17e,SP,5,7,4,521.0,58,0
2018-01-01,bc302730ea8cf49b5c74f579febb5bbf,SP,2,2,1,1478.99,96,0
2018-01-01,bc503e244f187939d10c92a5c8e378ce,SP,5,12,2,380.55000000000007,118,0
2018-01-01,bccf933e006e9b94a6184af782963e77,SP,23,23,13,1847.2400000000002,18,0
2018-01-01,bcd2d7510d58e293f20fad6438c1b314,PR,1,1,1,23.9,325,1
2018-01-01,bd0389da23d89b726abf911cccc54596,DF,32,35,26,2719.5900000000015,2,0
2018-01-01,bd149ed516d4c5d418d5781f8e18919f,SP,4,5,1,189.5,34,1
2018-01-01,bd1d49a326abfa9b1036772e40445430,SP,2,2,2,143.3,14,0
2018-01-01,bd23da7354813347129d751591d1a6e2,SP,61,62,9,6337.999999999994,1,0
2018-01-01,bd4889b5e9133b35b66e42a8665cea5c,SP,14,20,7,2135.0,14,0
2018-01-01,bd4ff04377f974574f7f0bf9d6ce7dde,SP,1,1,1,34.99,314,1
2018-01-01,bd65d163ded559eb90a10cd09fec178f,SP,1,2,2,19.8,132,1
2018-01-01,bd697db56ff8e7c9cd1abeb7f72029b2,SP,10,10,10,1199.9,18,0
2018-01-01,bdb3edbaee43a761e2d4f258dc08f348,SP,5,5,3,259.5,13,1
2018-01-01,be1e9e378700cecaa4ebf71433d7915c,SP,1,1,1,69.9,42,0
2018-01-01,be8e909810184b9b19e886129149d8e5,SP,6,6,2,244.94000000000003,7,0
2018-01-01,be9a160a9011f627c3e121d076c1ec7b,SC,5,5,5,2055.0,62,1
2018-01-01,bede56095ba33c42038fb85f707b8a42,SP,2,2,2,3973.9,14,1
2018-01-01,bee36b4f9a2b9fdcaff6ec05df202ed0,SP,1,1,1,16.9,319,1
2018-01-01,bf0045791395e66460eb04749c68672a,SP,2,2,1,119.8,291,1
2018-01-01,bf100ecb7997df312b285358fb32f92c,PR,19,20,8,1962.0000000000007,117,0
2018-01-01,bf3c6d2a28b2b5501e6c15448982dcc9,SP,33,36,8,3750.8000000000015,11,0
2018-01-01,bf961104a38e01b9062ee026bb657dee,SP,4,4,1,585.56,323,1
2018-01-01,bfd27a966d91cfaafdb25d076585f0da,SP,72,72,39,9829.0,8,0
2018-01-01,bfd938b22bc99bce1ae60dc602889f52,RJ,4,6,3,623.4,270,1
2018-01-01,c003204e1ab016dfa150abc119207b24,SP,22,24,7,2881.690000000001,2,0
2018-01-01,c0098efcf800861dcae589affca31408,SP,1,1,1,176.8,25,0
2018-01-01,c03121937e54a93fcc1825c3098bbb6e,PR,3,3,1,447.0,132,0
2018-01-01,c04d70d515d15a7e3db3a73320598566,RJ,3,4,3,158.2,48,1
2018-01-01,c0563dd588b775f2e37747ef6ad6c92c,SP,17,17,6,2378.3000000000006,19,0
2018-01-01,c0e6839516f5398edc34adf5f1d53d1a,SP,1,1,1,34.92,236,1
2018-01-01,c0f783394e37cd9c9d7f5f81141450fa,SP,6,6,5,249.4,18,1
2018-01-01,c113b8df1fc375bc3d73d29c1b1144d1,SP,3,5,2,333.0,151,1
2018-01-01,c13fb473e7cb8b83ccd543c094df0608,SP,2,2,2,54.8,286,1
2018-01-01,c157bdeedcbc9a8e3c8bf0d87ff24428,SP,7,10,4,514.2699999999999,133,1
2018-01-01,c161d1327ebc3a156c09582ab2f59f6c,SP,2,2,2,35.99,27,1
2018-01-01,c18309219e789960add0b2255ca4b091,RJ,1,1,1,9.9,26,1
2018-01-01,c1d1ebb4745cc43cb6f05e9c8a705c9a,SP,1,1,1,12.5,255,1
2018-01-01,c1ed9e3daf6154542826a6996af0fb8c,SC,7,11,5,428.0,23,0
2018-01-01,c24173065483e421f9e5e7f599de101d,SP,9,9,4,373.91,35,1
2018-01-01,c26a2be5b53b7db6b276280da212a779,RJ,4,4,2,1696.0,51,0
2018-01-01,c26ba52cf8d2f34915f2f6b7ffa0a3f3,RJ,2,2,1,88.98,4,0
2018-01-01,c273175f7c6c80fb02f051e2fc6d0d72,SP,14,14,11,1188.23,163,1
2018-01-01,c286ec035ee04ba81c97508f0b5df544,PR,1,1,1,294.0,232,1
2018-01-01,c2bda99904207edd1834f03e0022b007,SP,1,1,1,39.9,93,1
2018-01-01,c2d70ce2c5d0a2eb75e78668236e6dc8,SP,2,3,1,147.0,23,0
2018-01-01,c31eff8334d6b3047ed34bebd4d62c36,SP,1,1,1,79.99,33,0
2018-01-01,c3251e13f1bbda6c74e37c160f991e19,SP,2,2,2,437.79999999999995,219,1
2018-01-01,c353f8fc0ce8344999f17d578eb69a5e,RS,2,2,1,175.98,326,1
2018-01-01,c35672b10ad50968f567ea3f4b91e877,RJ,2,2,1,115.4,34,0
2018-01-01,c35affa65afd250151285c5917fc1c8a,SP,2,2,2,1299.98,25,0
2018-01-01,c37b2059d4f90d4feead554e5246565e,SP,4,8,3,461.49999999999994,10,0
2018-01-01,c3867b4666c7d76867627c2f7fb22e21,SP,148,159,78,22688.800000000003,13,0
2018-01-01,c3cfdc648177fdbbbb35635a37472c53,PR,181,205,81,28678.97000000009,5,0
2018-01-01,c3ee2331a724e6fc02c4b698b57a73f3,SP,2,3,2,1347.0,29,1
2018-01-01,c3fe93ba3085f92855c97e57f38c8c05,PR,4,4,3,135.1,93,0
2018-01-01,c42fd8e4d47dfb18ce5222f2dd7752f9,SP,7,11,9,466.99,224,1
2018-01-01,c447f8dd3ed213f291d65ef074a268eb,SP,7,8,4,655.0,193,1
2018-01-01,c458e2045a8aa8964f8879af03fdcce6,SP,4,9,4,494.91,239,1
2018-01-01,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,10,11,3,894.9,13,0
2018-01-01,c500367424994318b9e779ff1ae9a330,SP,9,9,8,4346.4,28,1
2018-01-01,c53bcd3be457a342a97e39e5a9f0be22,SE,3,3,2,329.70000000000005,56,1
2018-01-01,c6218512d16fcac0af02fe92691cf274,MG,8,8,4,674.0,212,1
2018-01-01,c6381d2d013342748761e906d45aff76,RS,4,8,3,609.98,11,0
2018-01-01,c64a2aec32cc408a8a4c6d7c46017f91,RS,5,5,2,1674.5,11,0
2018-01-01,c68fb906c8f4b4b946d8386bfa6e5467,SP,28,31,22,2760.200000000001,14,0
2018-01-01,c6a7539d424a8402232c2228d7a03c5e,SP,4,8,1,324.0,30,0
2018-01-01,c6bda72e4dbf5c5866b13cb1810c6d03,SP,18,18,11,2966.7000000000007,10,0
2018-01-01,c731d18cea9bf687ffee82a241c25b11,SC,17,17,13,2400.0,32,0
2018-01-01,c747d5b92c7648417faea95d36d763e8,CE,1,1,1,139.0,36,1
2018-01-01,c76d418370990614e89e956c7a7567d9,SP,2,2,1,305.24,110,1
2018-01-01,c79151301b9d90985d1fa52879213105,PR,3,7,2,267.1,26,1
2018-01-01,c794dab4928dd97beb41d05514441e86,SP,1,1,1,33.8,23,0
2018-01-01,c7a0a13cbcf29d5ce51c8f80afdc0b89,SC,3,3,2,73.16,21,0
2018-01-01,c7c7b2682c648339a0e9846bb1023a39,SP,2,3,2,168.0,18,1
2018-01-01,c8143b3069f6746a77421b5ce30a450c,GO,1,1,1,142.47,182,1
2018-01-01,c826c40d7b19f62a09e2d7c5e7295ee2,SP,90,96,12,11017.010000000006,2,0
2018-01-01,c840d3fdbba0790404fdae73d253b253,PR,2,3,2,1688.98,18,0
2018-01-01,c8417879a15366a17c30af34c798c332,SP,25,35,15,1734.7,94,1
2018-01-01,c8467937e403e76a8ee9f0ab13f6f5ef,MG,14,15,4,898.5899999999998,3,0
2018-01-01,c847e075301870dd144a116762eaff9a,MG,39,40,5,14015.999999999989,39,0
2018-01-01,c864036feaab8c1659f65ea4faebe1da,PR,26,26,19,4417.400000000001,19,0
2018-01-01,c8660dcf9ba70575f45d80fe28c27713,SP,4,7,2,335.0,286,1
2018-01-01,c8771b1a10bb99bb34d3c459c5cffb53,SP,1,1,1,64.9,215,1
2018-01-01,c878515173c84a492ebe50d6b493230b,PR,9,10,6,1118.8400000000001,46,1
2018-01-01,c87abc38c8ed3240861729e1aeadf221,SP,1,1,1,133.0,4,1
2018-01-01,c89cf7c468a48af70aada384e722f9e2,RJ,12,12,6,647.0,10,0
2018-01-01,c8b0e2b0a7095e5d8219575d5e7e1181,SP,23,24,17,2698.79,15,0
2018-01-01,c8b3445d737de6befde0c88ede534a5e,SP,16,22,5,1934.7800000000002,10,0
2018-01-01,c8e135e7b21ecbc36c1153a29d2f5a06,SP,7,7,5,1165.5,217,1
2018-01-01,c990d6cf976a5718aaedc539f383ab88,SP,4,4,3,79.60000000000001,1,0
2018-01-01,c9a06ece156bb057372c68718ec8909b,DF,9,9,1,3420.0,350,1
2018-01-01,c9c7905cffc4ef9ff9f113554423e671,SP,45,49,10,3687.289999999998,2,0
2018-01-01,c9d2ba8dde44a275ae06475ed1d2fafc,MG,1,1,1,28.79,327,1
2018-01-01,c9e5ad1f6647f5dbd1172adf6ae3cada,RS,1,1,1,44.3,67,0
2018-01-01,ca3bd7cd9f149df75950150d010fe4a2,SP,40,68,39,4701.249999999999,30,0
2018-01-01,ca5832c6960267b71041f74bb39e8b12,SC,1,1,1,79.9,195,1
2018-01-01,cab85505710c7cb9b720bceb52b01cee,SP,95,97,22,5260.2999999999965,2,0
2018-01-01,cac4c8e7b1ca6252d8f20b2fc1a2e4af,SP,27,31,19,1894.69,16,0
2018-01-01,cac4e0bc1a3269fa2b6ea5e763f6115b,SC,1,1,1,14.24,33,0
2018-01-01,cac63f48c38cd7d002a7e846dcd99a23,SP,1,1,1,94.9,34,0
2018-01-01,cb162c8eef257253782d245c08d9097c,SP,1,1,1,34.99,42,1
2018-01-01,cb32766839f443db85c82a43c4a6c19e,SP,2,2,2,234.0,308,1
2018-01-01,cb3dd9ce66268c7a3ca7241ac70ab58c,SP,36,38,21,1879.8900000000003,4,0
2018-01-01,cb41bfbcbda0aea354a834ab222f9a59,SP,5,5,2,1796.0,18,0
2018-01-01,cb4a705d00e100b9732d0ca34817d441,SC,1,2,1,998.0,36,1
2018-01-01,cb5df0dcb9e280b1780e9d589889f2c7,SP,11,12,10,1614.88,199,1
2018-01-01,cb8bcce248bb1fb274ba762d8b971456,MG,46,47,5,6449.299999999996,2,0
2018-01-01,cb9fb4ca75d7ba8437480e8dde64fe98,SP,10,10,3,532.1400000000001,81,1
2018-01-01,cbbd5ae8f53de5f5097cd8217b529e24,SP,1,1,1,175.9,324,1
2018-01-01,cbd996ad3c1b7dc71fd0e5f5df9087e2,SP,74,94,10,3281.5299999999984,6,0
2018-01-01,cc3d14116804f7209f3884f6367f1152,PR,11,12,3,2330.0,16,0
2018-01-01,cc419e0650a3c5ba77189a1882b7556a,SP,1173,1222,31,70458.00999999967,0,0
2018-01-01,cc80e2f693fa6e2408f47ccf62413fc1,PR,2,2,1,420.0,30,1
2018-01-01,cca3071e3e9bb7d12640c9fbe2301306,SP,602,706,276,54464.85000000039,14,0
2018-01-01,ccada0ef508e698917a6eab263375905,PR,3,3,3,172.8,86,1
2018-01-01,ccb83a794700270fde70898fe9ff368b,SC,12,12,2,11062.0,147,1
2018-01-01,ccc4bbb5f32a6ab2b7066a4130f114e3,PR,96,96,10,40076.03000000005,17,0
2018-01-01,cce6ab8d1682639fe45ab70234f1665f,SP,61,64,16,2442.700000000001,33,1
2018-01-01,ccf8813e5a7d6c84d865cd38bfc2b130,SP,5,5,3,427.6,1,0
2018-01-01,cd06602b43d8800bd0afad514919d35c,SP,39,47,18,1965.7900000000006,26,0
2018-01-01,cd52a8efd71af3336b14b5039b951cc1,SP,2,2,1,111.8,109,1
2018-01-01,cd68562d3f44870c08922d380acae552,SP,96,99,45,14535.699999999999,1,0
2018-01-01,cd6efc47efaabf134f8bdb654e10b4f1,RJ,4,4,2,520.99,26,0
2018-01-01,cd843d4cf8ef32827de0396605163ba3,MG,4,4,3,1546.0,0,1
2018-01-01,ce248b21cb2adc36282ede306b7660e5,SC,24,24,16,5402.779999999999,1,0
2018-01-01,ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,95,124,35,8642.019999999993,86,1
2018-01-01,ce33c6211beaa8fef4cae8b52db39862,SP,1,1,1,49.0,320,1
2018-01-01,ce7d1888639e6fb06b2749cbfdac1ff7,MG,21,23,7,3249.9,25,0
2018-01-01,cee48807215b30a12ca2ca10ffb5f250,SP,13,14,11,2578.790000000001,10,0
2018-01-01,cf2384dd2f1dddea3f838efed0945e65,SP,15,15,5,1942.5000000000005,20,1
2018-01-01,cf8ab1616079e2793aa29d524df01bb1,SP,2,2,1,3198.0,11,0
2018-01-01,cfa5ab0e4d3fc212fd0b3410e7081c62,MG,2,7,2,1735.93,58,0
2018-01-01,cfb1a033743668a192316f3c6d1d2671,SP,100,125,44,9254.889999999992,3,0
2018-01-01,d03698c2efd04a549382afa6623e27fb,BA,9,11,8,3419.580000000001,30,0
2018-01-01,d05ae8f7a5bd1d2a690a44cd079e4e27,RJ,40,42,10,7021.0,9,0
2018-01-01,d101c6da914ae3d53f7bee42283f2fe2,SP,9,9,2,851.0999999999999,215,1
2018-01-01,d12c926d74ceff0a90a21184466ce161,SP,55,72,26,2855.9800000000023,5,0
2018-01-01,d1582f4043306e6b91afa6a8a884f898,SP,2,2,1,220.0,21,0
2018-01-01,d1a5cc844736958c11b8efab9a2b4c87,PR,1,1,1,237.6,69,1
2018-01-01,d1aa1ec0839dcab73a6161130eb1f94a,PR,1,1,1,119.9,254,1
2018-01-01,d1b65fc7debc3361ea86b5f14c68d2e2,SP,37,38,28,10643.189999999995,26,0
2018-01-01,d1b9d4be4b6f9ebd85f8acd6745ba612,MG,2,2,1,228.3,33,0
2018-01-01,d1c281d3ae149232351cd8c8cc885f0d,SP,158,179,93,19990.210000000025,4,0
2018-01-01,d20b021d3efdf267a402c402a48ea64b,SP,59,72,35,2553.209999999999,26,0
2018-01-01,d23019c84ffae2d5ef2270367b8605fc,PR,5,5,3,2266.6000000000004,35,0
2018-01-01,d2374cbcbb3ca4ab1086534108cc3ab7,SP,297,365,69,11118.319999999925,8,0
2018-01-01,d2572f31e9023e9850ef986a636ff9bf,MG,1,1,1,279.0,281,1
2018-01-01,d2e753bb80b7d4faa77483ed00edc8ca,BA,4,5,4,442.7,63,0
2018-01-01,d2f3e277560ed4c6361284429b00f037,SP,7,7,7,320.55,84,1
2018-01-01,d32e3909cfb714fb2a6cb092c85b9c5f,SP,3,4,3,1216.6,58,0
2018-01-01,d354c38a7182125a748cb10474fe963b,RJ,15,17,6,1010.36,11,0
2018-01-01,d3674f271c91f824f82d24d92011f669,DF,9,9,3,471.29999999999995,9,0
2018-01-01,d36b07fd3c5088e477a72d1fccfe29d4,SP,1,1,1,328.9,239,1
2018-01-01,d379f449f2a3b271bc01c0782020f705,MG,13,13,9,2183.9800000000005,47,0
2018-01-01,d3f39f05462b79a4562d35893a28f159,SP,7,7,1,335.29999999999995,30,0
2018-01-01,d4a5e99e0dd915df64ba55a7fbd583fd,SP,2,6,2,65.15,66,1
2018-01-01,d4e12e7884759a14fa0f5f896c791cae,SP,7,7,5,256.9,15,0
2018-01-01,d4e4b5192cba4e0e66eb12a9d347239d,PR,11,11,10,431.8999999999999,69,1
2018-01-01,d4f117125b59ce73c3302f88ee40c458,SP,1,1,1,32.9,26,0
2018-01-01,d50d79cb34e38265a8649c383dcffd48,SP,64,64,17,10702.47999999999,10,0
2018-01-01,d51e0a403fe2e689ece6c73359d96e12,SP,4,7,3,2094.0,21,0
2018-01-01,d57e18d5f73c7ccb7f7339b61166898d,SP,14,14,11,741.5999999999998,4,0
2018-01-01,d58d521f3789def2e7a22715e0badd93,SP,1,1,1,32.99,50,0
2018-01-01,d5ba419e26d246a0719437cf37d9b46d,SP,2,3,2,141.3,28,0
2018-01-01,d5c530f4884a75ae0dba9c148718d278,MG,5,8,5,252.93,33,1
2018-01-01,d624126b9206f595fb3fbb6ba03b28a8,PR,14,14,9,4832.899999999999,13,0
2018-01-01,d63c73efd41eb002280e7ec831424edb,SP,1,1,1,2899.0,40,0
2018-01-01,d650b663c3b5f6fb392b6326366efa9a,SP,1,1,1,211.0,28,0
2018-01-01,d66c305afaec317ebee552073a674429,MG,38,44,23,4126.59,226,1
2018-01-01,d673a59aac7a70d8b01e6902bf090a11,SP,13,14,7,471.3999999999999,5,0
2018-01-01,d6b664fa0667064c6d76394e7848d790,SP,3,3,2,2758.0,168,0
2018-01-01,d71d863e5ef30d94e440c11be17dcd8f,SP,9,10,3,1246.9,39,0
2018-01-01,d73cbd89533ce8b041a9190241453ac8,MG,3,3,3,268.7,172,1
2018-01-01,d7b2377bae6ace1b11fc69a11900ac36,SP,3,3,3,239.70000000000002,32,1
2018-01-01,d8dd176509baa37f359644d082bf7f7b,SP,2,2,1,198.0,36,1
2018-01-01,d91fb3b7d041e83b64a00a3edfb37e4f,SP,155,155,102,14928.869999999995,23,0
2018-01-01,d93844a9c55ba7ce353388bcf849ea56,PR,10,12,10,2128.8000000000006,60,0
2018-01-01,d93919c944be9cff128f6c9cb899eacb,SP,5,5,4,449.5,3,0
2018-01-01,d93b8458c6fe139d85cfa5eadbf55bd2,SP,1,1,1,19.9,42,1
2018-01-01,d9442042130b7fe579d1295f9f4a248f,SP,19,22,8,772.1599999999997,111,1
2018-01-01,d94a40fd42351c259927028d163af842,MG,39,42,6,5233.8,4,0
2018-01-01,d94ba08b99bedd6a5f6c875ecc4a6fac,PR,8,9,1,539.0999999999999,156,1
2018-01-01,d97df38225e5abadaff1e72cb72b823c,SP,7,7,3,125.0,3,0
2018-01-01,d98eec89afa3380e14463da2aabaea72,RS,113,125,24,4729.109999999989,0,0
2018-01-01,d9e8c084b68fe958861d8f2c21202e6b,SP,2,3,2,2735.0,33,0
2018-01-01,da03c298e3999e9d828591fc2179d109,SP,2,2,2,319.20000000000005,19,0
2018-01-01,da20530872245d6cd9d2f5725613c430,RS,2,3,2,314.96000000000004,65,1
2018-01-01,da2782c804606d2a5d8e1760dbb3e7ec,SP,1,1,1,89.0,35,1
2018-01-01,da8622b14eb17ae2831f4ac5b9dab84a,SP,536,641,159,70516.40000000027,2,0
2018-01-01,daeb5653dd96c1b11860f72209795012,MG,17,17,10,869.2999999999997,6,0
2018-01-01,db1f0f7c7e5e87f40b62226f020bb297,PR,3,3,3,59.010000000000005,235,1
2018-01-01,db4350fd57ae30082dec7acbaacc17f9,SP,108,115,39,2409.7399999999975,5,0
2018-01-01,db46ca7bce82b11f7e247539271fc390,RJ,16,16,8,933.97,179,1
2018-01-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,88,95,48,5647.739999999993,3,0
2018-01-01,dbbcfe2c8d026742134ac3e28ccde274,PR,2,2,2,273.89,44,0
2018-01-01,dbc22125167c298ef99da25668e1011f,MG,259,274,78,21357.570000000047,4,0
2018-01-01,dbc51f5e45d654ecc16cb68e6817ecea,SP,1,1,1,199.99,310,1
2018-01-01,dbd66278cbfe1aa1000f90a217ca4695,SP,21,26,3,1007.4,11,0
2018-01-01,dc317f341ab0e22f39acbd9dbf9b4a1f,RS,48,51,6,17219.09999999999,18,0
2018-01-01,dc4a0fc896dc34b0d5bfec8438291c80,SP,188,205,140,20279.25000000002,26,0
2018-01-01,dc8798cbf453b7e0f98745e396cc5616,SP,33,41,32,1653.2000000000005,54,1
2018-01-01,dd264199fc8b687ad029de7de6d760e6,PR,1,1,1,87.9,346,1
2018-01-01,dd2bdf855a9172734fbc3744021ae9b9,MG,100,104,40,10047.59999999998,2,0
2018-01-01,dd39ad39b5d3df33037e141c72497ba6,SP,2,2,2,135.8,204,1
2018-01-01,dd533b429f380718b70ad9922c294bae,SP,38,42,13,2205.980000000001,18,0
2018-01-01,dd55f1bb788714a40e7954c3be6df745,SP,16,17,4,4168.57,4,0
2018-01-01,dd58ee93286b0821565574c570e9e1dc,PR,2,2,2,2948.0,239,1
2018-01-01,dd7ddc04e1b6c2c614352b383efe2d36,SP,59,67,30,5111.949999999996,26,0
2018-01-01,dd8a29ce82d5c705ba932d81494600a5,SP,2,2,2,205.75,117,1
2018-01-01,dd9661d3cda1e6feb237f0c4d8b26f2e,SC,1,1,1,174.0,80,1
2018-01-01,ddd51ae8cda92f3995a51fc0f0f3eec7,RJ,7,23,5,770.8999999999997,241,0
2018-01-01,de09d00cfc265b8804c7df34075a68fa,SP,1,1,1,299.0,77,0
2018-01-01,de23c3b98a88888289c6f5cc1209054a,SP,98,114,61,15927.439999999984,3,0
2018-01-01,de66a66f2dd06bb9ec37aa96987466a3,RJ,6,7,2,307.42999999999995,330,1
2018-01-01,debe6615cd90cc0c2eac2b8988e1f628,SP,5,5,3,278.5,286,1
2018-01-01,dee656f0f566ed1aa85bd137c943f08f,SP,34,34,12,1676.6800000000007,4,0
2018-01-01,df0f42bc4c2142eacf0eaf2cffd0cfbb,SC,2,2,1,198.0,25,0
2018-01-01,df560393f3a51e74553ab94004ba5c87,PR,19,20,8,2347.3900000000003,12,0
2018-01-01,df56d7b40d437f88407c5f78b63bc328,PR,14,17,8,1742.8800000000003,10,0
2018-01-01,df683dfda87bf71ac3fc63063fba369d,RS,1,1,1,39.9,293,1
2018-01-01,dfc5fb7259bb2b599ca565e6e9448f0f,SP,11,11,6,2139.9300000000003,26,0
2018-01-01,e00d85ce20ea50c1224c66ca5050527d,SP,1,1,1,149.0,170,1
2018-01-01,e067ad2c1c0b48758eb1b5228bcf7a68,SP,20,21,14,1361.9500000000003,1,0
2018-01-01,e06f09ec0a4aca210779cf1cfc63cf19,SP,29,31,25,5279.49,10,1
2018-01-01,e0878efa0e0b7e5313ac0b43bc04c081,PR,9,9,2,2158.2000000000003,1,0
2018-01-01,e09887ca8c7bf8a4621ce481820414ef,SP,2,3,3,79.97,44,1
2018-01-01,e0a366315b1b726b6c7832d664c0f530,SP,13,15,8,1833.5900000000001,3,0
2018-01-01,e1b12447a7563944843191754aeb5562,SP,8,9,5,443.47,17,0
2018-01-01,e1bed63d68ac36fe1f3061befe196af5,SP,1,1,1,199.0,335,1
2018-01-01,e21a1e8be4715b0fcfd5385643bc49c4,SC,17,20,13,583.9999999999998,20,0
2018-01-01,e24fc9fcd865784fb25705606fe3dfe7,SP,46,50,21,11859.0,13,0
2018-01-01,e26901d5ab434ce92fd9b5c256820a4e,SP,197,215,16,11601.499999999953,110,1
2018-01-01,e2a1ac9bf33e5549a2a4f834e70df2f8,SP,5,5,1,14999.449999999999,176,1
2018-01-01,e2aee0892199b1d92530e371abd825bf,PR,25,26,11,2776.9500000000007,4,0
2018-01-01,e333046ce6517bd8bb510291d44f0130,SP,25,27,20,3299.0,9,0
2018-01-01,e38db885400cd35c71dfd162f2c1dbcf,DF,7,7,6,444.29999999999995,24,0
2018-01-01,e3b4998c7a498169dc7bce44e6bb6277,SP,1,1,1,6735.0,322,1
2018-01-01,e3e290b38963293022cdcd6db8328103,SP,3,3,2,135.7,28,1
2018-01-01,e48b04bf1aa1ef711caebeb7aede6180,PR,21,21,5,2609.500000000001,11,0
2018-01-01,e48cc16ab70bfa09e1401740dce0b3d7,SP,7,8,5,424.92,32,0
2018-01-01,e49c26c3edfa46d227d5121a6b6e4d37,PE,29,30,25,2836.4,2,0
2018-01-01,e4ebd3f87bf70440014f07ddda7fbe03,SP,2,2,2,137.0,0,0
2018-01-01,e4fc40017a6d22c46a14ac2e17f87c3e,PR,1,1,1,129.0,215,1
2018-01-01,e5475dcab1e07b63d7f6e902d8f5eda8,SP,8,8,5,359.0,18,0
2018-01-01,e59aa562b9f8076dd550fcddf0e73491,PR,15,18,3,7337.0,3,0
2018-01-01,e59e489e2ea74bd409b798b5daf49de3,PR,1,3,1,297.0,116,0
2018-01-01,e5a3438891c0bfdb9394643f95273d8e,SP,110,128,105,3995.160000000008,1,0
2018-01-01,e5a38146df062edaf55c38afa99e42dc,SP,52,54,24,5562.300000000001,3,0
2018-01-01,e5bd51692380fd8cabb19b756b95e714,SP,2,2,2,79.8,4,1
2018-01-01,e5d4b2b0c3bca22085f7a19a28de0c42,SC,4,4,4,205.8,35,1
2018-01-01,e5def42655b7490edac5a56fe8e9e603,SP,1,1,1,129.9,278,1
2018-01-01,e5e33c0d8e7e002f398f5dc4cbbb338f,SP,5,5,5,622.4,29,0
2018-01-01,e5f9e61ceb5f523cc966e0f34095032f,SC,1,1,1,670.0,174,0
2018-01-01,e603cf3fec55f8697c9059638d6c8eb5,RS,7,10,1,270.0,272,1
2018-01-01,e627629ba868740e287800f1a9be81c2,SP,11,11,11,337.1,170,1
2018-01-01,e62b2d6ac10570a035a30bafcf01d263,SP,10,10,4,572.0299999999999,29,0
2018-01-01,e63e8bfa530fb16910dd6956e592bb81,SP,21,22,8,690.7999999999997,0,0
2018-01-01,e64d65bc8dbec2accda90c58de5d1246,SP,6,6,2,779.4,7,0
2018-01-01,e6a69c4a27dfdd98ffe5aa757ad744bc,SP,8,10,6,218.76,18,0
2018-01-01,e72b4feb7abe210c52aa667abc25a3a2,SP,1,2,1,38.2,197,1
2018-01-01,e732329483fd5f27367dd997b47f598a,SC,1,1,1,109.9,122,1
2018-01-01,e76ecc7e9a1a1e3c6df9d2a8261c423d,MG,1,1,1,20.0,140,1
2018-01-01,e7d5b006eb624f13074497221eb37807,SP,6,6,2,681.49,38,0
2018-01-01,e7df4cd29ab5abab70fb0783ddb53987,SP,12,12,11,3935.2000000000003,19,0
2018-01-01,e7f3bf1ecd8526eb7f3b18059e6716e5,SP,17,18,10,1382.0400000000002,102,1
2018-01-01,e81e1f9c3e762e620f3fb60a51499e16,SC,8,9,4,1769.0,2,0
2018-01-01,e82de6494d91d3c4c54450f59b227a94,SP,2,2,2,80.9,75,0
2018-01-01,e83c76265fc54bf41eac728805e4da77,SP,8,8,3,237.3,237,1
2018-01-01,e83e93b71371817b11d78a63ff156aee,SP,2,3,2,286.0,266,1
2018-01-01,e84ad2127668df3aafc6b73531a0beb8,SP,1,2,1,14.0,19,0
2018-01-01,e88c9b79e592e370d6bd852eeefbf057,PR,8,9,7,251.87000000000003,169,1
2018-01-01,e8b3a3a38279a82f0e5d006d5e5b7d2c,PR,45,49,30,5603.999999999997,25,0
2018-01-01,e8f6dc8e6a1dcde89d20e3995c8d90b3,SP,30,39,25,1807.2400000000007,31,1
2018-01-01,e908c0f3646e8b60375734a350d95d71,SP,1,1,1,2951.0,269,1
2018-01-01,e9511df20ccd82658a30c37b7fb343af,SP,2,2,2,284.4,33,0
2018-01-01,e96498ed8daaa3e9c23f7a62da76591c,SP,12,12,12,4359.879999999998,11,0
2018-01-01,e9779976487b77c6d4ac45f75ec7afe9,SP,229,254,66,17248.469999999987,0,0
2018-01-01,e99e927c81e3f51739c94fcdfca9f10f,MG,19,22,5,2090.97,30,0
2018-01-01,e9b6c33b71b67737693b4cfa68341c8d,SP,1,1,1,119.9,135,1
2018-01-01,e9bc59e7b60fc3063eb2290deda4cced,PR,88,121,29,17464.74999999998,25,0
